"","dow","hour","nbrhood","count"
"16322",5,17,"SanCAR",79
"16323",5,17,"SanCAS",28
"16324",5,17,"SanCHE",23
"16325",5,17,"SanCHL",8
"16326",5,17,"SanCHO",13
"16327",5,17,"SanCLL",20
"16328",5,17,"SanCLN",36
"16329",5,17,"SanCLR",9
"16330",5,17,"SanCOE",6
"16331",5,17,"SanCOR",71
"16332",5,17,"SanCRR",31
"16333",5,17,"SanCRT",13
"16334",5,17,"SanDLC",12
"16335",5,17,"SanDLM",8
"16336",5,17,"SanEAN",29
"16337",5,17,"SanEAS",113
"16338",5,17,"SanEGG",25
"16339",5,17,"SanELC",21
"16340",5,17,"SanEMR",5
"16341",5,17,"SanFAI",7
"16342",5,17,"SanFOX",4
"16343",5,17,"SanFRM",24
"16344",5,17,"SanGAS",23
"16345",5,17,"SanGOL",31
"16346",5,17,"SanGRA",55
"16347",5,17,"SanGRN",19
"16348",5,17,"SanHAR",5
"16349",5,17,"SanHIL",94
"16350",5,17,"SanHOR",12
"16351",5,17,"SanIDW",69
"16352",5,17,"SanISS",25
"16353",5,17,"SanJAM",11
"16354",5,17,"SanKEN",17
"16355",5,17,"SanKER",137
"16356",5,17,"SanLAJ",137
"16357",5,17,"SanLAK",28
"16358",5,17,"SanLAP",10
"16359",5,17,"SanLIN",42
"16360",5,17,"SanLIT",17
"16361",5,17,"SanLNC",34
"16362",5,17,"SanLOG",50
"16363",5,17,"SanLOM",8
"16364",5,17,"SanMAR",39
"16365",5,17,"SanMDT",29
"16366",5,17,"SanMIA",65
"16367",5,17,"SanMIR",124
"16368",5,17,"SanMIS",30
"16369",5,17,"SanMON",67
"16370",5,17,"SanMOR",35
"16371",5,17,"SanMRM",15
"16372",5,17,"SanMSB",1
"16373",5,17,"SanMSH",53
"16374",5,17,"SanMST",102
"16375",5,17,"SanMTO",24
"16376",5,17,"SanNES",27
"16377",5,17,"SanNOA",40
"16378",5,17,"SanNOR",13
"16379",5,17,"SanNRM",38
"16380",5,17,"SanNRT",181
"16381",5,17,"SanNUV",105
"16382",5,17,"SanOCN",166
"16383",5,17,"SanOEC",26
"16384",5,17,"SanOKP",30
"16385",5,17,"SanOOL",25
"16386",5,17,"SanOTM",64
"16387",5,17,"SanPAL",21
"16388",5,17,"SanPAR",24
"16389",5,17,"SanPCF",204
"16390",5,17,"SanPET",12
"16391",5,17,"SanPON",71
"16392",5,17,"SanPRK",42
"16393",5,17,"SanRAN",59
"16394",5,17,"SanRAO",4
"16395",5,17,"SanRED",37
"16396",5,17,"SanRID",18
"16397",5,17,"SanRNC",61
"16398",5,17,"SanROL",44
"16399",5,17,"SanROS",15
"16400",5,17,"SanSAB",21
"16401",5,17,"SanSAN",2
"16402",5,17,"SanSCR",31
"16403",5,17,"SanSER",59
"16404",5,17,"SanSHE",17
"16405",5,17,"SanSHR",16
"16406",5,17,"SanSKL",10
"16407",5,17,"SanSNC",18
"16408",5,17,"SanSNS",125
"16409",5,17,"SanSOR",85
"16410",5,17,"SanSOU",18
"16411",5,17,"SanSSI",141
"16412",5,17,"SanSTH",13
"16413",5,17,"SanSTO",13
"16414",5,17,"SanSUN",5
"16415",5,17,"SanSWA",13
"16416",5,17,"SanTAL",33
"16417",5,17,"SanTER",17
"16418",5,17,"SanTIJ",1
"16419",5,17,"SanTIR",36
"16420",5,17,"SanTOM",49
"16421",5,17,"SanTOR",15
"16422",5,17,"SanTRL",20
"16423",5,17,"SanTRR",8
"16424",5,17,"SanTRV",14
"16425",5,17,"SanUIN",37
"16426",5,17,"SanVAL",35
"16427",5,17,"SanWOD",17
"16428",5,18,"NONE",5519
"16429",5,18,"SanADM",16
"16430",5,18,"SanALL",24
"16431",5,18,"SanALT",3
"16432",5,18,"SanAZL",7
"16433",5,18,"SanBAH",32
"16434",5,18,"SanBAL",19
"16435",5,18,"SanBAP",36
"16436",5,18,"SanBAR",47
"16437",5,18,"SanBAT",42
"16438",5,18,"SanBIR",25
"16439",5,18,"SanBLA",14
"16440",5,18,"SanBOR",9
"16441",5,18,"SanCAE",17
"16442",5,18,"SanCAL",87
"16443",5,18,"SanCAR",90
"16444",5,18,"SanCAS",35
"16445",5,18,"SanCHE",20
"16446",5,18,"SanCHL",21
"16447",5,18,"SanCHO",7
"16448",5,18,"SanCLL",22
"16449",5,18,"SanCLN",42
"16450",5,18,"SanCLR",25
"16451",5,18,"SanCOE",18
"16452",5,18,"SanCOR",84
"16453",5,18,"SanCRR",38
"16454",5,18,"SanCRT",16
"16455",5,18,"SanDLC",13
"16456",5,18,"SanDLM",16
"16457",5,18,"SanEAN",41
"16458",5,18,"SanEAS",161
"16459",5,18,"SanEGG",28
"16460",5,18,"SanELC",29
"16461",5,18,"SanEMR",9
"16462",5,18,"SanFAI",5
"16463",5,18,"SanFOX",4
"16464",5,18,"SanFRM",11
"16465",5,18,"SanGAS",39
"16466",5,18,"SanGOL",37
"16467",5,18,"SanGRA",57
"16468",5,18,"SanGRN",17
"16469",5,18,"SanHAR",7
"16470",5,18,"SanHIL",92
"16471",5,18,"SanHOR",12
"16472",5,18,"SanIDW",100
"16473",5,18,"SanISL",1
"16474",5,18,"SanISS",18
"16475",5,18,"SanJAM",23
"16476",5,18,"SanKEN",15
"16477",5,18,"SanKER",108
"16478",5,18,"SanLAJ",112
"16479",5,18,"SanLAK",35
"16480",5,18,"SanLAP",8
"16481",5,18,"SanLIN",64
"16482",5,18,"SanLIT",12
"16483",5,18,"SanLNC",36
"16484",5,18,"SanLOG",68
"16485",5,18,"SanLOM",12
"16486",5,18,"SanMAR",45
"16487",5,18,"SanMDT",36
"16488",5,18,"SanMIA",44
"16489",5,18,"SanMIR",105
"16490",5,18,"SanMIS",31
"16491",5,18,"SanMON",58
"16492",5,18,"SanMOR",33
"16493",5,18,"SanMRM",12
"16494",5,18,"SanMSH",71
"16495",5,18,"SanMST",83
"16496",5,18,"SanMTO",18
"16497",5,18,"SanNES",22
"16498",5,18,"SanNOA",33
"16499",5,18,"SanNOR",8
"16500",5,18,"SanNRM",52
"16501",5,18,"SanNRT",170
"16502",5,18,"SanNUV",119
"16503",5,18,"SanOCN",145
"16504",5,18,"SanOEC",35
"16505",5,18,"SanOKP",33
"16506",5,18,"SanOOL",20
"16507",5,18,"SanOTM",28
"16508",5,18,"SanPAL",14
"16509",5,18,"SanPAR",20
"16510",5,18,"SanPCF",214
"16511",5,18,"SanPET",13
"16512",5,18,"SanPON",58
"16513",5,18,"SanPRK",33
"16514",5,18,"SanRAN",67
"16515",5,18,"SanRED",37
"16516",5,18,"SanRID",18
"16517",5,18,"SanRNC",49
"16518",5,18,"SanROL",38
"16519",5,18,"SanROS",20
"16520",5,18,"SanSAB",6
"16521",5,18,"SanSAN",4
"16522",5,18,"SanSCR",34
"16523",5,18,"SanSER",66
"16524",5,18,"SanSHE",7
"16525",5,18,"SanSHR",17
"16526",5,18,"SanSKL",19
"16527",5,18,"SanSNC",21
"16528",5,18,"SanSNS",102
"16529",5,18,"SanSOR",64
"16530",5,18,"SanSOU",13
"16531",5,18,"SanSSI",134
"16532",5,18,"SanSTH",19
"16533",5,18,"SanSTO",22
"16534",5,18,"SanSUN",10
"16535",5,18,"SanSWA",23
"16536",5,18,"SanTAL",25
"16537",5,18,"SanTER",23
"16538",5,18,"SanTIJ",5
"16539",5,18,"SanTIR",36
"16540",5,18,"SanTOM",63
"16541",5,18,"SanTOR",29
"16542",5,18,"SanTRL",34
"16543",5,18,"SanTRR",9
"16544",5,18,"SanTRV",8
"16545",5,18,"SanUIN",44
"16546",5,18,"SanVAL",27
"16547",5,18,"SanWOD",7
"16548",5,19,"NONE",5172
"16549",5,19,"SanADM",8
"16550",5,19,"SanALL",18
"16551",5,19,"SanALT",4
"16552",5,19,"SanAZL",16
"16553",5,19,"SanBAH",18
"16554",5,19,"SanBAL",10
"16555",5,19,"SanBAP",37
"16556",5,19,"SanBAR",49
"16557",5,19,"SanBAT",34
"16558",5,19,"SanBIR",16
"16559",5,19,"SanBLA",4
"16560",5,19,"SanBOR",11
"16561",5,19,"SanBUR",2
"16562",5,19,"SanCAE",29
"16563",5,19,"SanCAL",56
"16564",5,19,"SanCAR",52
"16565",5,19,"SanCAS",38
"16566",5,19,"SanCHE",31
"16567",5,19,"SanCHL",12
"16568",5,19,"SanCHO",14
"16569",5,19,"SanCLL",30
"16570",5,19,"SanCLN",47
"16571",5,19,"SanCLR",5
"16572",5,19,"SanCOE",28
"16573",5,19,"SanCOR",85
"16574",5,19,"SanCRR",43
"16575",5,19,"SanCRT",20
"16576",5,19,"SanDLC",12
"16577",5,19,"SanDLM",23
"16578",5,19,"SanEAN",24
"16579",5,19,"SanEAS",136
"16580",5,19,"SanEGG",53
"16581",5,19,"SanELC",17
"16582",5,19,"SanEMR",3
"16583",5,19,"SanFAI",4
"16584",5,19,"SanFOX",2
"16585",5,19,"SanFRM",19
"16586",5,19,"SanGAS",39
"16587",5,19,"SanGOL",35
"16588",5,19,"SanGRA",46
"16589",5,19,"SanGRN",29
"16590",5,19,"SanHAR",3
"16591",5,19,"SanHIL",76
"16592",5,19,"SanHOR",17
"16593",5,19,"SanIDW",96
"16594",5,19,"SanISL",1
"16595",5,19,"SanISS",14
"16596",5,19,"SanJAM",15
"16597",5,19,"SanKEN",17
"16598",5,19,"SanKER",73
"16599",5,19,"SanLAJ",113
"16600",5,19,"SanLAK",26
"16601",5,19,"SanLAP",15
"16602",5,19,"SanLIN",56
"16603",5,19,"SanLIT",16
"16604",5,19,"SanLNC",37
"16605",5,19,"SanLOG",63
"16606",5,19,"SanLOM",11
"16607",5,19,"SanMAR",39
"16608",5,19,"SanMDT",29
"16609",5,19,"SanMIA",17
"16610",5,19,"SanMIR",115
"16611",5,19,"SanMIS",37
"16612",5,19,"SanMON",51
"16613",5,19,"SanMOR",16
"16614",5,19,"SanMRM",19
"16615",5,19,"SanMSB",2
"16616",5,19,"SanMSH",64
"16617",5,19,"SanMST",72
"16618",5,19,"SanMTO",13
"16619",5,19,"SanNES",28
"16620",5,19,"SanNOA",52
"16621",5,19,"SanNOR",6
"16622",5,19,"SanNRM",38
"16623",5,19,"SanNRT",193
"16624",5,19,"SanNUV",109
"16625",5,19,"SanOCN",187
"16626",5,19,"SanOEC",42
"16627",5,19,"SanOKP",21
"16628",5,19,"SanOOL",25
"16629",5,19,"SanOTM",22
"16630",5,19,"SanPAL",13
"16631",5,19,"SanPAR",20
"16632",5,19,"SanPCF",177
"16633",5,19,"SanPET",22
"16634",5,19,"SanPON",66
"16635",5,19,"SanPRK",24
"16636",5,19,"SanRAN",53
"16637",5,19,"SanRAO",2
"16638",5,19,"SanRED",41
"16639",5,19,"SanRID",15
"16640",5,19,"SanRNC",42
"16641",5,19,"SanROL",40
"16642",5,19,"SanROS",20
"16643",5,19,"SanSAB",16
"16644",5,19,"SanSCR",31
"16645",5,19,"SanSER",54
"16646",5,19,"SanSHE",5
"16647",5,19,"SanSHR",18
"16648",5,19,"SanSKL",18
"16649",5,19,"SanSNC",15
"16650",5,19,"SanSNS",102
"16651",5,19,"SanSOR",36
"16652",5,19,"SanSOU",11
"16653",5,19,"SanSSI",119
"16654",5,19,"SanSTH",16
"16655",5,19,"SanSTO",17
"16656",5,19,"SanSUN",6
"16657",5,19,"SanSWA",12
"16658",5,19,"SanTAL",27
"16659",5,19,"SanTER",25
"16660",5,19,"SanTIJ",2
"16661",5,19,"SanTIR",32
"16662",5,19,"SanTOM",45
"16663",5,19,"SanTOR",31
"16664",5,19,"SanTRL",19
"16665",5,19,"SanTRR",12
"16666",5,19,"SanUIN",34
"16667",5,19,"SanVAL",27
"16668",5,19,"SanWOD",14
"16669",5,20,"NONE",5545
"16670",5,20,"SanADM",12
"16671",5,20,"SanALL",18
"16672",5,20,"SanALT",3
"16673",5,20,"SanAZL",12
"16674",5,20,"SanBAH",14
"16675",5,20,"SanBAL",16
"16676",5,20,"SanBAP",37
"16677",5,20,"SanBAR",38
"16678",5,20,"SanBAT",54
"16679",5,20,"SanBIR",15
"16680",5,20,"SanBLA",3
"16681",5,20,"SanBOR",19
"16682",5,20,"SanBRO",1
"16683",5,20,"SanBUR",1
"16684",5,20,"SanCAE",17
"16685",5,20,"SanCAL",58
"16686",5,20,"SanCAR",50
"16687",5,20,"SanCAS",38
"16688",5,20,"SanCHE",37
"16689",5,20,"SanCHL",10
"16690",5,20,"SanCHO",11
"16691",5,20,"SanCLL",19
"16692",5,20,"SanCLN",38
"16693",5,20,"SanCLR",12
"16694",5,20,"SanCOE",40
"16695",5,20,"SanCOR",91
"16696",5,20,"SanCRR",37
"16697",5,20,"SanCRT",15
"16698",5,20,"SanDLC",17
"16699",5,20,"SanDLM",10
"16700",5,20,"SanEAN",25
"16701",5,20,"SanEAS",133
"16702",5,20,"SanEGG",52
"16703",5,20,"SanELC",23
"16704",5,20,"SanEMR",8
"16705",5,20,"SanFAI",9
"16706",5,20,"SanFOX",2
"16707",5,20,"SanFRM",21
"16708",5,20,"SanGAS",34
"16709",5,20,"SanGOL",29
"16710",5,20,"SanGRA",43
"16711",5,20,"SanGRN",22
"16712",5,20,"SanHAR",3
"16713",5,20,"SanHIL",83
"16714",5,20,"SanHOR",9
"16715",5,20,"SanIDW",81
"16716",5,20,"SanISL",1
"16717",5,20,"SanISS",20
"16718",5,20,"SanJAM",12
"16719",5,20,"SanKEN",13
"16720",5,20,"SanKER",61
"16721",5,20,"SanLAJ",111
"16722",5,20,"SanLAK",36
"16723",5,20,"SanLAP",14
"16724",5,20,"SanLIN",54
"16725",5,20,"SanLIT",11
"16726",5,20,"SanLNC",22
"16727",5,20,"SanLOG",71
"16728",5,20,"SanLOM",13
"16729",5,20,"SanMAR",28
"16730",5,20,"SanMDT",27
"16731",5,20,"SanMIA",22
"16732",5,20,"SanMIR",122
"16733",5,20,"SanMIS",46
"16734",5,20,"SanMON",46
"16735",5,20,"SanMOR",24
"16736",5,20,"SanMRM",10
"16737",5,20,"SanMSB",7
"16738",5,20,"SanMSH",118
"16739",5,20,"SanMST",67
"16740",5,20,"SanMTO",26
"16741",5,20,"SanNES",37
"16742",5,20,"SanNOA",34
"16743",5,20,"SanNOR",6
"16744",5,20,"SanNRM",53
"16745",5,20,"SanNRT",153
"16746",5,20,"SanNUV",82
"16747",5,20,"SanOCN",140
"16748",5,20,"SanOEC",40
"16749",5,20,"SanOKP",23
"16750",5,20,"SanOOL",9
"16751",5,20,"SanOTM",23
"16752",5,20,"SanPAL",23
"16753",5,20,"SanPAR",29
"16754",5,20,"SanPCF",236
"16755",5,20,"SanPET",18
"16756",5,20,"SanPON",51
"16757",5,20,"SanPRK",31
"16758",5,20,"SanRAN",53
"16759",5,20,"SanRAO",1
"16760",5,20,"SanRED",43
"16761",5,20,"SanRID",17
"16762",5,20,"SanRNC",56
"16763",5,20,"SanROL",38
"16764",5,20,"SanROS",15
"16765",5,20,"SanSAB",6
"16766",5,20,"SanSCR",32
"16767",5,20,"SanSER",50
"16768",5,20,"SanSHE",12
"16769",5,20,"SanSHR",12
"16770",5,20,"SanSKL",21
"16771",5,20,"SanSNC",20
"16772",5,20,"SanSNS",102
"16773",5,20,"SanSOR",18
"16774",5,20,"SanSOU",11
"16775",5,20,"SanSSI",89
"16776",5,20,"SanSTH",15
"16777",5,20,"SanSTO",13
"16778",5,20,"SanSUN",6
"16779",5,20,"SanSWA",14
"16780",5,20,"SanTAL",32
"16781",5,20,"SanTER",25
"16782",5,20,"SanTIR",34
"16783",5,20,"SanTOM",53
"16784",5,20,"SanTOR",19
"16785",5,20,"SanTRL",31
"16786",5,20,"SanTRR",12
"16787",5,20,"SanTRV",3
"16788",5,20,"SanUIN",39
"16789",5,20,"SanVAL",21
"16790",5,20,"SanWOD",8
"16791",5,21,"NONE",5699
"16792",5,21,"SanADM",14
"16793",5,21,"SanALL",15
"16794",5,21,"SanALT",3
"16795",5,21,"SanAZL",14
"16796",5,21,"SanBAH",19
"16797",5,21,"SanBAL",16
"16798",5,21,"SanBAP",45
"16799",5,21,"SanBAR",37
"16800",5,21,"SanBAT",50
"16801",5,21,"SanBIR",14
"16802",5,21,"SanBLA",4
"16803",5,21,"SanBOR",8
"16804",5,21,"SanBRO",1
"16805",5,21,"SanBUR",2
"16806",5,21,"SanCAE",19
"16807",5,21,"SanCAL",65
"16808",5,21,"SanCAR",51
"16809",5,21,"SanCAS",43
"16810",5,21,"SanCHE",25
"16811",5,21,"SanCHL",9
"16812",5,21,"SanCHO",15
"16813",5,21,"SanCLL",20
"16814",5,21,"SanCLN",52
"16815",5,21,"SanCLR",12
"16816",5,21,"SanCOE",32
"16817",5,21,"SanCOR",94
"16818",5,21,"SanCRR",39
"16819",5,21,"SanCRT",19
"16820",5,21,"SanDLC",8
"16821",5,21,"SanDLM",14
"16822",5,21,"SanEAN",26
"16823",5,21,"SanEAS",129
"16824",5,21,"SanEGG",53
"16825",5,21,"SanELC",18
"16826",5,21,"SanEMR",8
"16827",5,21,"SanFAI",3
"16828",5,21,"SanFOX",7
"16829",5,21,"SanFRM",28
"16830",5,21,"SanGAS",56
"16831",5,21,"SanGOL",36
"16832",5,21,"SanGRA",50
"16833",5,21,"SanGRN",22
"16834",5,21,"SanHAR",9
"16835",5,21,"SanHIL",56
"16836",5,21,"SanHOR",11
"16837",5,21,"SanIDW",65
"16838",5,21,"SanISL",1
"16839",5,21,"SanISS",18
"16840",5,21,"SanJAM",16
"16841",5,21,"SanKEN",27
"16842",5,21,"SanKER",46
"16843",5,21,"SanLAJ",87
"16844",5,21,"SanLAK",21
"16845",5,21,"SanLAP",9
"16846",5,21,"SanLIN",63
"16847",5,21,"SanLIT",12
"16848",5,21,"SanLNC",43
"16849",5,21,"SanLOG",60
"16850",5,21,"SanLOM",11
"16851",5,21,"SanMAR",34
"16852",5,21,"SanMDT",20
"16853",5,21,"SanMIA",20
"16854",5,21,"SanMIR",109
"16855",5,21,"SanMIS",74
"16856",5,21,"SanMON",46
"16857",5,21,"SanMOR",19
"16858",5,21,"SanMRM",12
"16859",5,21,"SanMSB",9
"16860",5,21,"SanMSH",132
"16861",5,21,"SanMST",52
"16862",5,21,"SanMTO",13
"16863",5,21,"SanNES",27
"16864",5,21,"SanNOA",39
"16865",5,21,"SanNOR",6
"16866",5,21,"SanNRM",57
"16867",5,21,"SanNRT",211
"16868",5,21,"SanNUV",82
"16869",5,21,"SanOCN",150
"16870",5,21,"SanOEC",32
"16871",5,21,"SanOKP",45
"16872",5,21,"SanOOL",14
"16873",5,21,"SanOTM",18
"16874",5,21,"SanPAL",23
"16875",5,21,"SanPAR",20
"16876",5,21,"SanPCF",290
"16877",5,21,"SanPET",23
"16878",5,21,"SanPON",45
"16879",5,21,"SanPRK",39
"16880",5,21,"SanQUL",1
"16881",5,21,"SanRAN",65
"16882",5,21,"SanRAO",2
"16883",5,21,"SanRED",35
"16884",5,21,"SanRID",12
"16885",5,21,"SanRNC",61
"16886",5,21,"SanROL",43
"16887",5,21,"SanROS",14
"16888",5,21,"SanSAB",12
"16889",5,21,"SanSCR",30
"16890",5,21,"SanSER",42
"16891",5,21,"SanSHE",18
"16892",5,21,"SanSHR",11
"16893",5,21,"SanSKL",10
"16894",5,21,"SanSNC",21
"16895",5,21,"SanSNS",72
"16896",5,21,"SanSOR",16
"16897",5,21,"SanSOU",20
"16898",5,21,"SanSSI",66
"16899",5,21,"SanSTH",11
"16900",5,21,"SanSTO",19
"16901",5,21,"SanSUN",7
"16902",5,21,"SanSWA",11
"16903",5,21,"SanTAL",27
"16904",5,21,"SanTER",22
"16905",5,21,"SanTIJ",1
"16906",5,21,"SanTIR",34
"16907",5,21,"SanTOM",60
"16908",5,21,"SanTOR",16
"16909",5,21,"SanTRL",16
"16910",5,21,"SanTRR",7
"16911",5,21,"SanTRV",6
"16912",5,21,"SanUIN",42
"16913",5,21,"SanVAL",46
"16914",5,21,"SanWOD",7
"16915",5,22,"NONE",5972
"16916",5,22,"SanADM",11
"16917",5,22,"SanALL",28
"16918",5,22,"SanALT",2
"16919",5,22,"SanAZL",14
"16920",5,22,"SanBAH",13
"16921",5,22,"SanBAL",17
"16922",5,22,"SanBAP",51
"16923",5,22,"SanBAR",34
"16924",5,22,"SanBAT",71
"16925",5,22,"SanBIR",23
"16926",5,22,"SanBLA",9
"16927",5,22,"SanBOR",14
"16928",5,22,"SanBRO",3
"16929",5,22,"SanCAE",17
"16930",5,22,"SanCAL",81
"16931",5,22,"SanCAR",72
"16932",5,22,"SanCAS",41
"16933",5,22,"SanCHE",36
"16934",5,22,"SanCHL",16
"16935",5,22,"SanCHO",28
"16936",5,22,"SanCLL",45
"16937",5,22,"SanCLN",54
"16938",5,22,"SanCLR",18
"16939",5,22,"SanCOE",49
"16940",5,22,"SanCOR",109
"16941",5,22,"SanCRR",75
"16942",5,22,"SanCRT",28
"16943",5,22,"SanDLC",15
"16944",5,22,"SanDLM",7
"16945",5,22,"SanEAN",37
"16946",5,22,"SanEAS",181
"16947",5,22,"SanEGG",40
"16948",5,22,"SanELC",26
"16949",5,22,"SanEMR",9
"16950",5,22,"SanFAI",4
"16951",5,22,"SanFOX",4
"16952",5,22,"SanFRM",28
"16953",5,22,"SanGAS",110
"16954",5,22,"SanGOL",43
"16955",5,22,"SanGRA",67
"16956",5,22,"SanGRN",32
"16957",5,22,"SanHAR",6
"16958",5,22,"SanHIL",104
"16959",5,22,"SanHOR",7
"16960",5,22,"SanIDW",62
"16961",5,22,"SanISL",1
"16962",5,22,"SanISS",20
"16963",5,22,"SanJAM",18
"16964",5,22,"SanKEN",18
"16965",5,22,"SanKER",57
"16966",5,22,"SanLAJ",107
"16967",5,22,"SanLAK",34
"16968",5,22,"SanLAP",8
"16969",5,22,"SanLIN",64
"16970",5,22,"SanLIT",18
"16971",5,22,"SanLNC",52
"16972",5,22,"SanLOG",88
"16973",5,22,"SanLOM",17
"16974",5,22,"SanMAR",48
"16975",5,22,"SanMDT",20
"16976",5,22,"SanMIA",15
"16977",5,22,"SanMIR",138
"16978",5,22,"SanMIS",78
"16979",5,22,"SanMON",74
"16980",5,22,"SanMOR",27
"16981",5,22,"SanMRM",23
"16982",5,22,"SanMSB",9
"16983",5,22,"SanMSH",154
"16984",5,22,"SanMST",33
"16985",5,22,"SanMTO",16
"16986",5,22,"SanNES",45
"16987",5,22,"SanNOA",45
"16988",5,22,"SanNOR",10
"16989",5,22,"SanNRM",67
"16990",5,22,"SanNRT",224
"16991",5,22,"SanNUV",82
"16992",5,22,"SanOCN",132
"16993",5,22,"SanOEC",34
"16994",5,22,"SanOKP",36
"16995",5,22,"SanOOL",20
"16996",5,22,"SanOTM",13
"16997",5,22,"SanPAL",18
"16998",5,22,"SanPAR",31
"16999",5,22,"SanPCF",427
"17000",5,22,"SanPET",29
"17001",5,22,"SanPON",64
"17002",5,22,"SanPRK",35
"17003",5,22,"SanRAN",56
"17004",5,22,"SanRAO",1
"17005",5,22,"SanRED",31
"17006",5,22,"SanRID",17
"17007",5,22,"SanRNC",84
"17008",5,22,"SanROL",48
"17009",5,22,"SanROS",16
"17010",5,22,"SanSAB",17
"17011",5,22,"SanSCR",37
"17012",5,22,"SanSER",61
"17013",5,22,"SanSHE",15
"17014",5,22,"SanSHR",14
"17015",5,22,"SanSKL",33
"17016",5,22,"SanSNC",18
"17017",5,22,"SanSNS",94
"17018",5,22,"SanSOR",12
"17019",5,22,"SanSOU",22
"17020",5,22,"SanSSI",87
"17021",5,22,"SanSTH",32
"17022",5,22,"SanSTO",16
"17023",5,22,"SanSUN",7
"17024",5,22,"SanSWA",21
"17025",5,22,"SanTAL",41
"17026",5,22,"SanTER",29
"17027",5,22,"SanTIJ",6
"17028",5,22,"SanTIR",44
"17029",5,22,"SanTOM",72
"17030",5,22,"SanTOR",17
"17031",5,22,"SanTRL",27
"17032",5,22,"SanTRR",7
"17033",5,22,"SanUIN",64
"17034",5,22,"SanVAL",73
"17035",5,22,"SanWOD",13
"17036",5,23,"NONE",5811
"17037",5,23,"SanADM",21
"17038",5,23,"SanALL",25
"17039",5,23,"SanALT",5
"17040",5,23,"SanAZL",17
"17041",5,23,"SanBAH",15
"17042",5,23,"SanBAL",6
"17043",5,23,"SanBAP",47
"17044",5,23,"SanBAR",42
"17045",5,23,"SanBAT",51
"17046",5,23,"SanBIR",21
"17047",5,23,"SanBLA",3
"17048",5,23,"SanBOR",26
"17049",5,23,"SanBRO",2
"17050",5,23,"SanBUR",1
"17051",5,23,"SanCAE",26
"17052",5,23,"SanCAL",70
"17053",5,23,"SanCAR",55
"17054",5,23,"SanCAS",32
"17055",5,23,"SanCHE",38
"17056",5,23,"SanCHL",14
"17057",5,23,"SanCHO",22
"17058",5,23,"SanCLL",40
"17059",5,23,"SanCLN",54
"17060",5,23,"SanCLR",18
"17061",5,23,"SanCOE",52
"17062",5,23,"SanCOR",119
"17063",5,23,"SanCRR",68
"17064",5,23,"SanCRT",28
"17065",5,23,"SanDLC",22
"17066",5,23,"SanDLM",20
"17067",5,23,"SanEAN",34
"17068",5,23,"SanEAS",113
"17069",5,23,"SanEGG",28
"17070",5,23,"SanELC",17
"17071",5,23,"SanEMR",7
"17072",5,23,"SanFAI",10
"17073",5,23,"SanFOX",8
"17074",5,23,"SanFRM",27
"17075",5,23,"SanGAS",186
"17076",5,23,"SanGOL",44
"17077",5,23,"SanGRA",53
"17078",5,23,"SanGRN",16
"17079",5,23,"SanHAR",6
"17080",5,23,"SanHIL",100
"17081",5,23,"SanHOR",10
"17082",5,23,"SanIDW",55
"17083",5,23,"SanISL",2
"17084",5,23,"SanISS",14
"17085",5,23,"SanJAM",18
"17086",5,23,"SanKEN",22
"17087",5,23,"SanKER",43
"17088",5,23,"SanLAJ",94
"17089",5,23,"SanLAK",38
"17090",5,23,"SanLAP",15
"17091",5,23,"SanLIN",51
"17092",5,23,"SanLIT",19
"17093",5,23,"SanLNC",19
"17094",5,23,"SanLOG",57
"17095",5,23,"SanLOM",14
"17096",5,23,"SanMAR",58
"17097",5,23,"SanMDT",24
"17098",5,23,"SanMIA",12
"17099",5,23,"SanMIR",129
"17100",5,23,"SanMIS",38
"17101",5,23,"SanMON",65
"17102",5,23,"SanMOR",24
"17103",5,23,"SanMRM",20
"17104",5,23,"SanMSB",5
"17105",5,23,"SanMSH",148
"17106",5,23,"SanMST",32
"17107",5,23,"SanMTO",20
"17108",5,23,"SanNES",34
"17109",5,23,"SanNOA",33
"17110",5,23,"SanNOR",5
"17111",5,23,"SanNRM",50
"17112",5,23,"SanNRT",223
"17113",5,23,"SanNUV",94
"17114",5,23,"SanOCN",153
"17115",5,23,"SanOEC",18
"17116",5,23,"SanOKP",33
"17117",5,23,"SanOOL",11
"17118",5,23,"SanOTM",20
"17119",5,23,"SanPAL",21
"17120",5,23,"SanPAR",24
"17121",5,23,"SanPCF",437
"17122",5,23,"SanPET",15
"17123",5,23,"SanPON",61
"17124",5,23,"SanPRK",35
"17125",5,23,"SanRAN",63
"17126",5,23,"SanRAO",1
"17127",5,23,"SanRED",31
"17128",5,23,"SanRID",17
"17129",5,23,"SanRNC",69
"17130",5,23,"SanROL",43
"17131",5,23,"SanROS",24
"17132",5,23,"SanSAB",12
"17133",5,23,"SanSCR",30
"17134",5,23,"SanSER",53
"17135",5,23,"SanSHE",13
"17136",5,23,"SanSHR",17
"17137",5,23,"SanSKL",14
"17138",5,23,"SanSNC",14
"17139",5,23,"SanSNS",83
"17140",5,23,"SanSOR",11
"17141",5,23,"SanSOU",19
"17142",5,23,"SanSSI",60
"17143",5,23,"SanSTH",21
"17144",5,23,"SanSTO",13
"17145",5,23,"SanSUN",11
"17146",5,23,"SanSWA",14
"17147",5,23,"SanTAL",52
"17148",5,23,"SanTER",14
"17149",5,23,"SanTIJ",5
"17150",5,23,"SanTIR",51
