"","dow","hour","nbrhood","year","count"
"743",0,8,"SanSTH",2012,2
"744",0,8,"SanSUN",2012,1
"745",0,8,"SanTER",2012,1
"746",0,8,"SanTIR",2012,3
"747",0,8,"SanTOM",2012,2
"748",0,8,"SanTRL",2012,3
"749",0,8,"SanUIN",2012,5
"750",0,8,"SanVAL",2012,1
"751",0,8,"SanWOD",2012,2
"752",0,9,"NONE",2012,274
"753",0,9,"SanAZL",2012,2
"754",0,9,"SanBAH",2012,1
"755",0,9,"SanBAL",2012,1
"756",0,9,"SanBAP",2012,1
"757",0,9,"SanBAR",2012,2
"758",0,9,"SanBAT",2012,3
"759",0,9,"SanBIR",2012,1
"760",0,9,"SanBOR",2012,1
"761",0,9,"SanCAE",2012,1
"762",0,9,"SanCAL",2012,3
"763",0,9,"SanCAR",2012,4
"764",0,9,"SanCAS",2012,4
"765",0,9,"SanCLL",2012,3
"766",0,9,"SanCLN",2012,1
"767",0,9,"SanCOE",2012,2
"768",0,9,"SanCOR",2012,4
"769",0,9,"SanCRR",2012,1
"770",0,9,"SanDLM",2012,2
"771",0,9,"SanEAN",2012,6
"772",0,9,"SanEAS",2012,1
"773",0,9,"SanELC",2012,2
"774",0,9,"SanEMR",2012,4
"775",0,9,"SanFRM",2012,1
"776",0,9,"SanGAS",2012,3
"777",0,9,"SanGOL",2012,2
"778",0,9,"SanGRA",2012,3
"779",0,9,"SanGRN",2012,1
"780",0,9,"SanHAR",2012,2
"781",0,9,"SanHIL",2012,7
"782",0,9,"SanHOR",2012,2
"783",0,9,"SanIDW",2012,3
"784",0,9,"SanISS",2012,4
"785",0,9,"SanKER",2012,2
"786",0,9,"SanLAJ",2012,9
"787",0,9,"SanLAK",2012,5
"788",0,9,"SanLAP",2012,1
"789",0,9,"SanLIN",2012,4
"790",0,9,"SanLNC",2012,1
"791",0,9,"SanLOG",2012,6
"792",0,9,"SanMDT",2012,1
"793",0,9,"SanMIR",2012,8
"794",0,9,"SanMIS",2012,3
"795",0,9,"SanMOR",2012,1
"796",0,9,"SanMRM",2012,2
"797",0,9,"SanMSH",2012,1
"798",0,9,"SanMST",2012,2
"799",0,9,"SanMTO",2012,1
"800",0,9,"SanNES",2012,2
"801",0,9,"SanNOA",2012,2
"802",0,9,"SanNRM",2012,1
"803",0,9,"SanNRT",2012,15
"804",0,9,"SanNUV",2012,4
"805",0,9,"SanOCN",2012,11
"806",0,9,"SanOEC",2012,3
"807",0,9,"SanOKP",2012,2
"808",0,9,"SanOOL",2012,3
"809",0,9,"SanPAR",2012,2
"810",0,9,"SanPCF",2012,13
"811",0,9,"SanPON",2012,4
"812",0,9,"SanPRK",2012,1
"813",0,9,"SanRAN",2012,2
"814",0,9,"SanRAO",2012,1
"815",0,9,"SanRED",2012,1
"816",0,9,"SanRNC",2012,1
"817",0,9,"SanROL",2012,2
"818",0,9,"SanROS",2012,1
"819",0,9,"SanSAB",2012,2
"820",0,9,"SanSAN",2012,2
"821",0,9,"SanSCR",2012,1
"822",0,9,"SanSER",2012,5
"823",0,9,"SanSHE",2012,3
"824",0,9,"SanSHR",2012,1
"825",0,9,"SanSNC",2012,5
"826",0,9,"SanSNS",2012,4
"827",0,9,"SanSSI",2012,3
"828",0,9,"SanSTO",2012,1
"829",0,9,"SanTAL",2012,1
"830",0,9,"SanTER",2012,1
"831",0,9,"SanTIJ",2012,1
"832",0,9,"SanTOM",2012,1
"833",0,9,"SanTOR",2012,2
"834",0,9,"SanTRL",2012,1
"835",0,9,"SanTRR",2012,2
"836",0,9,"SanUIN",2012,3
"837",0,10,"NONE",2012,347
"838",0,10,"SanALL",2012,1
"839",0,10,"SanAZL",2012,1
"840",0,10,"SanBAL",2012,1
"841",0,10,"SanBAP",2012,4
"842",0,10,"SanBAR",2012,2
"843",0,10,"SanBIR",2012,2
"844",0,10,"SanBOR",2012,1
"845",0,10,"SanBUR",2012,1
"846",0,10,"SanCAL",2012,5
"847",0,10,"SanCAR",2012,3
"848",0,10,"SanCAS",2012,1
"849",0,10,"SanCHE",2012,3
"850",0,10,"SanCLL",2012,4
"851",0,10,"SanCLN",2012,3
"852",0,10,"SanCLR",2012,1
"853",0,10,"SanCOE",2012,1
"854",0,10,"SanCOR",2012,3
"855",0,10,"SanCRR",2012,1
"856",0,10,"SanCRT",2012,1
"857",0,10,"SanEAS",2012,9
"858",0,10,"SanEGG",2012,2
"859",0,10,"SanELC",2012,3
"860",0,10,"SanFAI",2012,1
"861",0,10,"SanFRM",2012,1
"862",0,10,"SanGAS",2012,1
"863",0,10,"SanGRA",2012,3
"864",0,10,"SanHIL",2012,4
"865",0,10,"SanHOR",2012,1
"866",0,10,"SanIDW",2012,5
"867",0,10,"SanISS",2012,1
"868",0,10,"SanJAM",2012,1
"869",0,10,"SanKEN",2012,1
"870",0,10,"SanKER",2012,6
"871",0,10,"SanLAJ",2012,10
"872",0,10,"SanLAK",2012,1
"873",0,10,"SanLAP",2012,3
"874",0,10,"SanLIN",2012,2
"875",0,10,"SanLIT",2012,1
"876",0,10,"SanLNC",2012,2
"877",0,10,"SanLOG",2012,2
"878",0,10,"SanLOM",2012,1
"879",0,10,"SanMAR",2012,5
"880",0,10,"SanMDT",2012,1
"881",0,10,"SanMIA",2012,2
"882",0,10,"SanMIR",2012,7
"883",0,10,"SanMIS",2012,5
"884",0,10,"SanMON",2012,2
"885",0,10,"SanMOR",2012,2
"886",0,10,"SanMSH",2012,4
"887",0,10,"SanMST",2012,6
"888",0,10,"SanNES",2012,1
"889",0,10,"SanNOA",2012,3
"890",0,10,"SanNRM",2012,1
"891",0,10,"SanNRT",2012,8
"892",0,10,"SanNUV",2012,2
"893",0,10,"SanOCN",2012,9
"894",0,10,"SanOEC",2012,3
"895",0,10,"SanOKP",2012,1
"896",0,10,"SanOOL",2012,1
"897",0,10,"SanOTM",2012,2
"898",0,10,"SanPAR",2012,1
"899",0,10,"SanPCF",2012,16
"900",0,10,"SanPON",2012,4
"901",0,10,"SanPRK",2012,1
"902",0,10,"SanRAN",2012,2
"903",0,10,"SanRED",2012,2
"904",0,10,"SanRID",2012,2
"905",0,10,"SanRNC",2012,4
"906",0,10,"SanROS",2012,1
"907",0,10,"SanSAB",2012,1
"908",0,10,"SanSAN",2012,4
"909",0,10,"SanSCR",2012,1
"910",0,10,"SanSER",2012,7
"911",0,10,"SanSHE",2012,1
"912",0,10,"SanSHR",2012,2
"913",0,10,"SanSKL",2012,3
"914",0,10,"SanSNC",2012,1
"915",0,10,"SanSNS",2012,2
"916",0,10,"SanSOR",2012,1
"917",0,10,"SanSOU",2012,2
"918",0,10,"SanSSI",2012,5
"919",0,10,"SanSTO",2012,1
"920",0,10,"SanSWA",2012,2
"921",0,10,"SanTAL",2012,3
"922",0,10,"SanTER",2012,1
"923",0,10,"SanTIR",2012,1
"924",0,10,"SanTOM",2012,4
"925",0,10,"SanTRL",2012,2
"926",0,10,"SanUIN",2012,3
"927",0,10,"SanVAL",2012,4
"928",0,11,"NONE",2012,360
"929",0,11,"SanALL",2012,3
"930",0,11,"SanAZL",2012,1
"931",0,11,"SanBAL",2012,9
"932",0,11,"SanBAP",2012,7
"933",0,11,"SanBAR",2012,4
"934",0,11,"SanBAT",2012,6
"935",0,11,"SanCAE",2012,1
"936",0,11,"SanCAL",2012,4
"937",0,11,"SanCAR",2012,3
"938",0,11,"SanCAS",2012,1
"939",0,11,"SanCHE",2012,2
"940",0,11,"SanCLN",2012,1
"941",0,11,"SanCOE",2012,2
"942",0,11,"SanCOR",2012,5
"943",0,11,"SanCRR",2012,1
"944",0,11,"SanCRT",2012,1
"945",0,11,"SanDLM",2012,1
"946",0,11,"SanEAS",2012,6
"947",0,11,"SanEGG",2012,2
"948",0,11,"SanFOX",2012,1
"949",0,11,"SanFRM",2012,2
"950",0,11,"SanGAS",2012,5
"951",0,11,"SanGOL",2012,1
"952",0,11,"SanGRA",2012,1
"953",0,11,"SanHIL",2012,10
"954",0,11,"SanHOR",2012,3
"955",0,11,"SanIDW",2012,7
"956",0,11,"SanISS",2012,1
"957",0,11,"SanJAM",2012,2
"958",0,11,"SanKEN",2012,1
"959",0,11,"SanKER",2012,4
"960",0,11,"SanLAJ",2012,7
"961",0,11,"SanLAK",2012,4
"962",0,11,"SanLAP",2012,1
"963",0,11,"SanLIN",2012,4
"964",0,11,"SanLIT",2012,2
"965",0,11,"SanLOM",2012,2
"966",0,11,"SanMAR",2012,2
"967",0,11,"SanMDT",2012,5
"968",0,11,"SanMIR",2012,8
"969",0,11,"SanMIS",2012,4
"970",0,11,"SanMON",2012,4
"971",0,11,"SanMOR",2012,4
"972",0,11,"SanMRM",2012,1
"973",0,11,"SanMSH",2012,1
"974",0,11,"SanMST",2012,3
"975",0,11,"SanNES",2012,1
"976",0,11,"SanNOA",2012,1
"977",0,11,"SanNRM",2012,1
"978",0,11,"SanNRT",2012,12
"979",0,11,"SanNUV",2012,6
"980",0,11,"SanOCN",2012,4
"981",0,11,"SanOEC",2012,1
"982",0,11,"SanOKP",2012,3
"983",0,11,"SanPCF",2012,21
"984",0,11,"SanPON",2012,1
"985",0,11,"SanRAN",2012,2
"986",0,11,"SanRED",2012,7
"987",0,11,"SanRID",2012,2
"988",0,11,"SanRNC",2012,3
"989",0,11,"SanROL",2012,2
"990",0,11,"SanROS",2012,2
"991",0,11,"SanSAN",2012,3
"992",0,11,"SanSCR",2012,1
"993",0,11,"SanSER",2012,3
"994",0,11,"SanSHR",2012,1
"995",0,11,"SanSNC",2012,1
"996",0,11,"SanSNS",2012,8
"997",0,11,"SanSOU",2012,1
"998",0,11,"SanSSI",2012,5
"999",0,11,"SanSTH",2012,1
"1000",0,11,"SanSWA",2012,1
"1001",0,11,"SanTAL",2012,3
"1002",0,11,"SanTER",2012,1
"1003",0,11,"SanTIR",2012,2
"1004",0,11,"SanTOM",2012,1
"1005",0,11,"SanTRL",2012,2
"1006",0,11,"SanUIN",2012,3
"1007",0,12,"NONE",2012,699
"1008",0,12,"SanADM",2012,1
"1009",0,12,"SanALL",2012,2
"1010",0,12,"SanAZL",2012,1
"1011",0,12,"SanBAH",2012,3
"1012",0,12,"SanBAL",2012,1
"1013",0,12,"SanBAP",2012,7
"1014",0,12,"SanBAR",2012,6
"1015",0,12,"SanBAT",2012,4
"1016",0,12,"SanBLA",2012,2
"1017",0,12,"SanBOR",2012,1
"1018",0,12,"SanBRO",2012,2
"1019",0,12,"SanCAE",2012,2
"1020",0,12,"SanCAL",2012,8
"1021",0,12,"SanCAR",2012,10
"1022",0,12,"SanCAS",2012,2
"1023",0,12,"SanCHL",2012,1
"1024",0,12,"SanCHO",2012,1
"1025",0,12,"SanCLL",2012,4
"1026",0,12,"SanCLN",2012,5
"1027",0,12,"SanCLR",2012,1
"1028",0,12,"SanCOE",2012,4
"1029",0,12,"SanCOR",2012,8
"1030",0,12,"SanCRT",2012,4
"1031",0,12,"SanDLC",2012,5
"1032",0,12,"SanDLM",2012,1
"1033",0,12,"SanEAN",2012,6
"1034",0,12,"SanEAS",2012,11
"1035",0,12,"SanELC",2012,4
"1036",0,12,"SanEMR",2012,1
"1037",0,12,"SanFRM",2012,4
"1038",0,12,"SanGAS",2012,3
"1039",0,12,"SanGOL",2012,4
"1040",0,12,"SanGRA",2012,5
"1041",0,12,"SanGRN",2012,2
"1042",0,12,"SanHIL",2012,11
"1043",0,12,"SanIDW",2012,13
"1044",0,12,"SanISS",2012,2
"1045",0,12,"SanJAM",2012,1
"1046",0,12,"SanKEN",2012,3
"1047",0,12,"SanKER",2012,7
"1048",0,12,"SanLAJ",2012,13
"1049",0,12,"SanLAK",2012,2
"1050",0,12,"SanLIN",2012,4
"1051",0,12,"SanLIT",2012,2
"1052",0,12,"SanLNC",2012,2
"1053",0,12,"SanLOG",2012,6
"1054",0,12,"SanLOM",2012,3
"1055",0,12,"SanMAR",2012,3
"1056",0,12,"SanMDT",2012,6
"1057",0,12,"SanMIA",2012,4
"1058",0,12,"SanMIR",2012,12
"1059",0,12,"SanMIS",2012,4
"1060",0,12,"SanMON",2012,4
"1061",0,12,"SanMOR",2012,4
"1062",0,12,"SanMRM",2012,2
"1063",0,12,"SanMSB",2012,1
"1064",0,12,"SanMSH",2012,7
"1065",0,12,"SanMST",2012,10
"1066",0,12,"SanMTO",2012,1
"1067",0,12,"SanNES",2012,1
"1068",0,12,"SanNOA",2012,3
"1069",0,12,"SanNOR",2012,1
"1070",0,12,"SanNRM",2012,3
"1071",0,12,"SanNRT",2012,11
"1072",0,12,"SanNUV",2012,8
"1073",0,12,"SanOCN",2012,13
"1074",0,12,"SanOEC",2012,4
"1075",0,12,"SanOKP",2012,1
"1076",0,12,"SanOOL",2012,3
"1077",0,12,"SanOTM",2012,1
"1078",0,12,"SanPAL",2012,3
"1079",0,12,"SanPAR",2012,2
"1080",0,12,"SanPCF",2012,26
"1081",0,12,"SanPON",2012,10
"1082",0,12,"SanPRK",2012,8
"1083",0,12,"SanRAN",2012,3
"1084",0,12,"SanRAO",2012,1
"1085",0,12,"SanRED",2012,2
"1086",0,12,"SanRNC",2012,11
"1087",0,12,"SanROL",2012,4
"1088",0,12,"SanROS",2012,1
"1089",0,12,"SanSAN",2012,1
"1090",0,12,"SanSCR",2012,1
"1091",0,12,"SanSER",2012,10
"1092",0,12,"SanSHR",2012,2
"1093",0,12,"SanSKL",2012,1
"1094",0,12,"SanSNC",2012,1
"1095",0,12,"SanSNS",2012,9
"1096",0,12,"SanSOR",2012,3
"1097",0,12,"SanSOU",2012,3
"1098",0,12,"SanSSI",2012,8
"1099",0,12,"SanSTH",2012,2
"1100",0,12,"SanSTO",2012,2
"1101",0,12,"SanSWA",2012,1
"1102",0,12,"SanTAL",2012,1
"1103",0,12,"SanTIR",2012,5
"1104",0,12,"SanTRR",2012,1
"1105",0,12,"SanUIN",2012,6
"1106",0,12,"SanVAL",2012,4
"1107",0,12,"SanWOD",2012,1
"1108",0,13,"NONE",2012,443
"1109",0,13,"SanADM",2012,1
"1110",0,13,"SanALL",2012,2
"1111",0,13,"SanALT",2012,1
"1112",0,13,"SanAZL",2012,1
"1113",0,13,"SanBAH",2012,2
"1114",0,13,"SanBAL",2012,5
"1115",0,13,"SanBAP",2012,5
"1116",0,13,"SanBAR",2012,4
"1117",0,13,"SanBAT",2012,3
"1118",0,13,"SanBIR",2012,1
"1119",0,13,"SanCAE",2012,3
"1120",0,13,"SanCAL",2012,5
"1121",0,13,"SanCAR",2012,3
"1122",0,13,"SanCAS",2012,1
"1123",0,13,"SanCHE",2012,2
"1124",0,13,"SanCLL",2012,1
"1125",0,13,"SanCLN",2012,6
"1126",0,13,"SanCOE",2012,1
"1127",0,13,"SanCOR",2012,5
"1128",0,13,"SanDLC",2012,1
"1129",0,13,"SanEAN",2012,2
"1130",0,13,"SanEAS",2012,4
"1131",0,13,"SanEGG",2012,1
"1132",0,13,"SanELC",2012,1
"1133",0,13,"SanEMR",2012,1
"1134",0,13,"SanFAI",2012,1
"1135",0,13,"SanGAS",2012,4
"1136",0,13,"SanGOL",2012,1
"1137",0,13,"SanGRA",2012,9
"1138",0,13,"SanGRN",2012,1
"1139",0,13,"SanHAR",2012,1
"1140",0,13,"SanHIL",2012,7
"1141",0,13,"SanHOR",2012,1
"1142",0,13,"SanIDW",2012,8
"1143",0,13,"SanJAM",2012,2
"1144",0,13,"SanKEN",2012,1
"1145",0,13,"SanKER",2012,9
"1146",0,13,"SanLAJ",2012,10
"1147",0,13,"SanLIN",2012,1
"1148",0,13,"SanLIT",2012,2
"1149",0,13,"SanLNC",2012,3
"1150",0,13,"SanLOG",2012,3
"1151",0,13,"SanLOM",2012,1
"1152",0,13,"SanMAR",2012,4
"1153",0,13,"SanMDT",2012,9
"1154",0,13,"SanMIA",2012,2
"1155",0,13,"SanMIR",2012,12
"1156",0,13,"SanMIS",2012,8
"1157",0,13,"SanMON",2012,4
"1158",0,13,"SanMOR",2012,2
"1159",0,13,"SanMSH",2012,6
"1160",0,13,"SanMST",2012,10
"1161",0,13,"SanMTO",2012,2
"1162",0,13,"SanNES",2012,1
"1163",0,13,"SanNOA",2012,1
"1164",0,13,"SanNOR",2012,2
"1165",0,13,"SanNRM",2012,1
"1166",0,13,"SanNRT",2012,10
"1167",0,13,"SanNUV",2012,4
"1168",0,13,"SanOCN",2012,12
"1169",0,13,"SanOEC",2012,1
"1170",0,13,"SanOKP",2012,1
"1171",0,13,"SanOOL",2012,4
"1172",0,13,"SanOTM",2012,2
"1173",0,13,"SanPAR",2012,3
"1174",0,13,"SanPCF",2012,19
"1175",0,13,"SanPON",2012,5
"1176",0,13,"SanPRK",2012,1
"1177",0,13,"SanRAN",2012,2
"1178",0,13,"SanRED",2012,5
"1179",0,13,"SanRNC",2012,2
"1180",0,13,"SanROL",2012,1
"1181",0,13,"SanROS",2012,2
"1182",0,13,"SanSCR",2012,1
"1183",0,13,"SanSER",2012,4
"1184",0,13,"SanSHE",2012,2
"1185",0,13,"SanSHR",2012,1
"1186",0,13,"SanSKL",2012,3
"1187",0,13,"SanSNC",2012,1
"1188",0,13,"SanSNS",2012,3
"1189",0,13,"SanSOR",2012,7
"1190",0,13,"SanSOU",2012,1
"1191",0,13,"SanSSI",2012,16
"1192",0,13,"SanSTO",2012,2
"1193",0,13,"SanSUN",2012,1
"1194",0,13,"SanSWA",2012,1
"1195",0,13,"SanTAL",2012,3
"1196",0,13,"SanTIR",2012,4
"1197",0,13,"SanTOM",2012,1
"1198",0,13,"SanTOR",2012,1
"1199",0,13,"SanTRL",2012,1
"1200",0,13,"SanTRV",2012,1
"1201",0,13,"SanUIN",2012,3
"1202",0,13,"SanVAL",2012,2
"1203",0,13,"SanWOD",2012,2
"1204",0,14,"NONE",2012,475
"1205",0,14,"SanADM",2012,1
"1206",0,14,"SanALL",2012,3
"1207",0,14,"SanAZL",2012,1
"1208",0,14,"SanBAL",2012,4
"1209",0,14,"SanBAP",2012,2
"1210",0,14,"SanBAR",2012,1
"1211",0,14,"SanBAT",2012,2
"1212",0,14,"SanBIR",2012,1
"1213",0,14,"SanBLA",2012,1
"1214",0,14,"SanCAE",2012,2
"1215",0,14,"SanCAL",2012,5
"1216",0,14,"SanCAR",2012,3
"1217",0,14,"SanCAS",2012,2
"1218",0,14,"SanCLL",2012,2
"1219",0,14,"SanCLN",2012,3
"1220",0,14,"SanCLR",2012,2
"1221",0,14,"SanCOE",2012,2
"1222",0,14,"SanCOR",2012,3
"1223",0,14,"SanCRR",2012,2
"1224",0,14,"SanCRT",2012,1
"1225",0,14,"SanDLC",2012,1
"1226",0,14,"SanEAN",2012,4
"1227",0,14,"SanEAS",2012,5
"1228",0,14,"SanEGG",2012,5
"1229",0,14,"SanELC",2012,2
"1230",0,14,"SanFAI",2012,1
"1231",0,14,"SanFRM",2012,3
"1232",0,14,"SanGAS",2012,4
"1233",0,14,"SanGOL",2012,2
"1234",0,14,"SanGRA",2012,2
"1235",0,14,"SanGRN",2012,1
"1236",0,14,"SanHIL",2012,6
"1237",0,14,"SanHOR",2012,2
"1238",0,14,"SanIDW",2012,10
"1239",0,14,"SanISS",2012,2
"1240",0,14,"SanJAM",2012,3
"1241",0,14,"SanKEN",2012,1
"1242",0,14,"SanKER",2012,11
"1243",0,14,"SanLAJ",2012,6
"1244",0,14,"SanLAK",2012,1
"1245",0,14,"SanLAP",2012,1
"1246",0,14,"SanLIN",2012,3
"1247",0,14,"SanLNC",2012,1
"1248",0,14,"SanLOG",2012,3
"1249",0,14,"SanLOM",2012,1
"1250",0,14,"SanMAR",2012,5
"1251",0,14,"SanMDT",2012,5
"1252",0,14,"SanMIA",2012,1
"1253",0,14,"SanMIR",2012,5
"1254",0,14,"SanMIS",2012,4
"1255",0,14,"SanMON",2012,6
"1256",0,14,"SanMSH",2012,3
"1257",0,14,"SanMST",2012,13
"1258",0,14,"SanNES",2012,1
"1259",0,14,"SanNOA",2012,2
"1260",0,14,"SanNRM",2012,7
"1261",0,14,"SanNRT",2012,11
"1262",0,14,"SanNUV",2012,5
"1263",0,14,"SanOCN",2012,14
"1264",0,14,"SanOEC",2012,2
"1265",0,14,"SanOKP",2012,3
"1266",0,14,"SanOOL",2012,1
"1267",0,14,"SanOTM",2012,1
"1268",0,14,"SanPAL",2012,2
"1269",0,14,"SanPAR",2012,3
"1270",0,14,"SanPCF",2012,16
"1271",0,14,"SanPET",2012,1
"1272",0,14,"SanPON",2012,7
"1273",0,14,"SanPRK",2012,4
"1274",0,14,"SanRAN",2012,5
"1275",0,14,"SanRED",2012,4
"1276",0,14,"SanRID",2012,1
"1277",0,14,"SanRNC",2012,2
"1278",0,14,"SanROL",2012,3
"1279",0,14,"SanROS",2012,1
"1280",0,14,"SanSCR",2012,4
"1281",0,14,"SanSER",2012,2
"1282",0,14,"SanSHE",2012,1
"1283",0,14,"SanSKL",2012,2
"1284",0,14,"SanSNC",2012,2
"1285",0,14,"SanSNS",2012,9
"1286",0,14,"SanSOR",2012,2
"1287",0,14,"SanSSI",2012,11
"1288",0,14,"SanSTH",2012,1
"1289",0,14,"SanSWA",2012,1
"1290",0,14,"SanTAL",2012,2
"1291",0,14,"SanTOM",2012,4
"1292",0,14,"SanTRL",2012,1
"1293",0,14,"SanUIN",2012,3
"1294",0,14,"SanVAL",2012,2
"1295",0,14,"SanWOD",2012,3
"1296",0,15,"NONE",2012,471
"1297",0,15,"SanADM",2012,3
"1298",0,15,"SanALL",2012,1
"1299",0,15,"SanBAH",2012,2
"1300",0,15,"SanBAL",2012,5
"1301",0,15,"SanBAP",2012,4
"1302",0,15,"SanBAR",2012,2
"1303",0,15,"SanBAT",2012,1
"1304",0,15,"SanBOR",2012,1
"1305",0,15,"SanCAE",2012,2
"1306",0,15,"SanCAL",2012,6
"1307",0,15,"SanCAR",2012,4
"1308",0,15,"SanCAS",2012,4
"1309",0,15,"SanCHE",2012,2
"1310",0,15,"SanCHL",2012,1
"1311",0,15,"SanCLN",2012,5
"1312",0,15,"SanCOE",2012,1
"1313",0,15,"SanCOR",2012,9
"1314",0,15,"SanCRR",2012,1
"1315",0,15,"SanCRT",2012,2
"1316",0,15,"SanDLC",2012,2
"1317",0,15,"SanDLM",2012,1
"1318",0,15,"SanEAN",2012,4
"1319",0,15,"SanEAS",2012,9
"1320",0,15,"SanEGG",2012,4
"1321",0,15,"SanELC",2012,3
"1322",0,15,"SanFRM",2012,3
"1323",0,15,"SanGAS",2012,1
"1324",0,15,"SanGOL",2012,1
"1325",0,15,"SanGRA",2012,4
"1326",0,15,"SanGRN",2012,3
"1327",0,15,"SanHIL",2012,7
"1328",0,15,"SanHOR",2012,2
"1329",0,15,"SanIDW",2012,13
"1330",0,15,"SanISS",2012,1
"1331",0,15,"SanJAM",2012,3
"1332",0,15,"SanKEN",2012,1
"1333",0,15,"SanKER",2012,5
"1334",0,15,"SanLAJ",2012,14
"1335",0,15,"SanLAK",2012,2
"1336",0,15,"SanLIN",2012,6
"1337",0,15,"SanLIT",2012,3
"1338",0,15,"SanLNC",2012,3
"1339",0,15,"SanLOG",2012,6
"1340",0,15,"SanLOM",2012,2
"1341",0,15,"SanMAR",2012,3
"1342",0,15,"SanMDT",2012,3
"1343",0,15,"SanMIA",2012,1
"1344",0,15,"SanMIR",2012,7
"1345",0,15,"SanMIS",2012,4
"1346",0,15,"SanMON",2012,2
"1347",0,15,"SanMOR",2012,3
"1348",0,15,"SanMRM",2012,1
"1349",0,15,"SanMSB",2012,2
"1350",0,15,"SanMSH",2012,12
"1351",0,15,"SanMST",2012,12
"1352",0,15,"SanNES",2012,2
"1353",0,15,"SanNOA",2012,5
"1354",0,15,"SanNOR",2012,3
"1355",0,15,"SanNRM",2012,4
"1356",0,15,"SanNRT",2012,10
"1357",0,15,"SanNUV",2012,4
"1358",0,15,"SanOCN",2012,21
"1359",0,15,"SanOEC",2012,5
"1360",0,15,"SanOOL",2012,1
"1361",0,15,"SanPAL",2012,4
"1362",0,15,"SanPAR",2012,1
"1363",0,15,"SanPCF",2012,33
"1364",0,15,"SanPON",2012,3
"1365",0,15,"SanPRK",2012,2
"1366",0,15,"SanRAN",2012,1
"1367",0,15,"SanRED",2012,10
"1368",0,15,"SanRID",2012,2
"1369",0,15,"SanRNC",2012,2
"1370",0,15,"SanROL",2012,1
"1371",0,15,"SanROS",2012,2
"1372",0,15,"SanSAB",2012,1
"1373",0,15,"SanSAN",2012,1
"1374",0,15,"SanSCR",2012,1
"1375",0,15,"SanSER",2012,4
"1376",0,15,"SanSHE",2012,2
"1377",0,15,"SanSHR",2012,2
"1378",0,15,"SanSKL",2012,2
"1379",0,15,"SanSNS",2012,9
"1380",0,15,"SanSOR",2012,3
"1381",0,15,"SanSOU",2012,1
"1382",0,15,"SanSSI",2012,25
"1383",0,15,"SanSTH",2012,1
"1384",0,15,"SanSTO",2012,2
"1385",0,15,"SanTAL",2012,1
"1386",0,15,"SanTER",2012,2
"1387",0,15,"SanTIR",2012,5
"1388",0,15,"SanTOM",2012,4
"1389",0,15,"SanTOR",2012,1
"1390",0,15,"SanTRL",2012,3
"1391",0,15,"SanUIN",2012,3
"1392",0,15,"SanVAL",2012,3
"1393",0,16,"NONE",2012,557
"1394",0,16,"SanADM",2012,2
"1395",0,16,"SanALL",2012,2
"1396",0,16,"SanAZL",2012,1
"1397",0,16,"SanBAH",2012,1
"1398",0,16,"SanBAL",2012,4
"1399",0,16,"SanBAP",2012,4
"1400",0,16,"SanBAR",2012,3
"1401",0,16,"SanBAT",2012,5
"1402",0,16,"SanBOR",2012,2
"1403",0,16,"SanCAL",2012,9
"1404",0,16,"SanCAR",2012,4
"1405",0,16,"SanCAS",2012,2
"1406",0,16,"SanCHE",2012,3
"1407",0,16,"SanCLL",2012,1
"1408",0,16,"SanCLN",2012,6
"1409",0,16,"SanCOR",2012,12
"1410",0,16,"SanCRR",2012,1
"1411",0,16,"SanCRT",2012,6
"1412",0,16,"SanDLC",2012,1
"1413",0,16,"SanDLM",2012,1
"1414",0,16,"SanEAN",2012,1
"1415",0,16,"SanEAS",2012,11
"1416",0,16,"SanEGG",2012,3
"1417",0,16,"SanFAI",2012,1
"1418",0,16,"SanGAS",2012,8
"1419",0,16,"SanGOL",2012,3
"1420",0,16,"SanGRA",2012,8
"1421",0,16,"SanGRN",2012,1
"1422",0,16,"SanHIL",2012,7
"1423",0,16,"SanHOR",2012,2
"1424",0,16,"SanIDW",2012,10
"1425",0,16,"SanISS",2012,3
"1426",0,16,"SanJAM",2012,2
"1427",0,16,"SanKEN",2012,1
"1428",0,16,"SanKER",2012,5
"1429",0,16,"SanLAJ",2012,10
"1430",0,16,"SanLAK",2012,3
"1431",0,16,"SanLAP",2012,1
"1432",0,16,"SanLIN",2012,2
"1433",0,16,"SanLIT",2012,1
"1434",0,16,"SanLNC",2012,3
"1435",0,16,"SanLOG",2012,4
"1436",0,16,"SanMAR",2012,5
"1437",0,16,"SanMDT",2012,4
"1438",0,16,"SanMIA",2012,2
"1439",0,16,"SanMIR",2012,9
"1440",0,16,"SanMIS",2012,4
"1441",0,16,"SanMON",2012,6
"1442",0,16,"SanMOR",2012,2
"1443",0,16,"SanMRM",2012,1
"1444",0,16,"SanMSH",2012,8
"1445",0,16,"SanMST",2012,19
"1446",0,16,"SanMTO",2012,1
"1447",0,16,"SanNES",2012,3
"1448",0,16,"SanNOA",2012,4
"1449",0,16,"SanNOR",2012,1
"1450",0,16,"SanNRM",2012,2
"1451",0,16,"SanNRT",2012,17
"1452",0,16,"SanNUV",2012,14
"1453",0,16,"SanOCN",2012,21
"1454",0,16,"SanOEC",2012,2
"1455",0,16,"SanOKP",2012,6
"1456",0,16,"SanOOL",2012,4
"1457",0,16,"SanPAR",2012,2
"1458",0,16,"SanPCF",2012,27
"1459",0,16,"SanPET",2012,2
